-3.6373290000000003	-2.8491668999999997	2.8485412999999995
-4.8060913	-2.9277189999999997	3.1365662
-5.940338	-2.9562836	3.5769347999999996
-7.219787599999999	-2.9039154	3.9482727
-8.492096	-2.765854	4.662383999999999
-9.802489999999999	-2.5980377	5.2312927
-10.931975999999999	-2.1779022	5.9799194
-11.72583	-1.5482941000000001	6.9439697
-12.223328	-0.7294463999999999	7.9877625
-12.422089	-0.05342102	8.914916999999999
-12.500641	0.6130829000000001	9.623077
-12.097168	0.97013855	10.044402999999999
-11.5104065	1.0153656	10.230072
-10.44162	0.5702362	10.1539
-8.831299000000001	0.07511902	9.805176
-6.4021300000000005	-0.23432922	10.042023
-3.3921509	-0.3105011	10.691864
-0.21673584	0.017990112	12.280762
0.65805054	-0.1783905	14.095795
0.92941284	-0.5342560000000001	16.297638
1.1436462	-0.8270415999999999	18.480438
0.9829711999999999	-1.3542938	20.247864
1.0758056999999999	-2.0267487	21.855804
0.94607544	-2.8134612999999997	23.181670999999998
0.63900757	-3.4109344	23.49707
-1.3033752	-4.721328700000001	21.82129
-2.6911316000000003	-4.9724580000000005	20.269287
-3.7396849999999997	-5.103378299999999	18.675629
-3.938446	-4.494003299999999	17.193848000000003
-3.758728	-3.7013397000000006	16.220276000000002
-3.3909607000000004	-2.812271	15.056273999999998
-2.7244568	-1.9005889999999999	14.036285000000001
-1.4783325	-0.46522522	12.1188965
-2.161499	-1.1769562	13.10437
-0.89276123	0.20246887	11.320282
-0.5678406	0.8094635	10.21698
-0.48690796	1.390274	9.360046
-0.56307983	1.8365936	8.684021000000001
-0.8308716	2.2055511	8.094878999999999
-1.4521483999999998	2.378128	7.671173
-2.1138916	2.5471343999999996	7.4236145
-2.854187	2.5614166000000003	7.161773700000001
-3.6730347	2.4638214	6.965393
-4.41214	2.4090729	6.9939575
-5.002472	2.2186432000000003	6.899933
-5.4880676	2.0484467	6.893982
-5.6808777	1.8782501	6.863036999999999
-5.6285095	1.6354523	6.861847
-5.31192	1.5009613000000002	6.9451600000000004
-4.803711	1.2498322	7.036803999999999
-3.9182129999999997	1.0772552	7.0594177
-3.2624207000000003	0.6547394	7.311737
-3.0124817000000004	0.09892273	7.679504400000001
-2.2210083	-0.21885681	7.913971000000001
-1.3140869	-1.1091156	8.155579
-1.8758544999999998	-0.6806488	7.892547599999999
-0.98083496	-1.3947601	8.072266
-0.6321106	-1.7220612000000002	8.054413
-0.5476074000000001	-2.0315093999999996	7.9544372999999995
-1.007019	-2.2838287	7.7770996
-1.5759277	-2.4552155	7.572387700000001
-2.687561	-2.458786	7.480743400000001
-4.130066	-2.2957306	7.402191
-5.072693	-1.9696198	7.3914795
-6.3509519999999995	-1.8220366999999997	7.734253
-6.928192	-1.6458893	7.9996643
-7.752990700000001	-1.7125397	8.125824
-8.436157000000001	-1.8589325	8.340057
-8.9895935	-2.0410310000000003	8.563811999999999
